"Year","State","Unemployment","TaxRate","SampleSize","Gender","Age","Race","Education","SmokeRate","LowConf","HighConf"
2015,"MN",0.0369012565061144,56,3703,"Overall","Age 25 and Older","All Races","12th Grade",22.2,20.5,23.9
2015,"MN",0.0369012565061144,56,554,"Overall","Age 25 and Older","All Races","< 12th Grade",34.7,29.6,39.8
2015,"MN",0.0369012565061144,56,14704,"Overall","All Ages","White","All Grades",15.7,14.9,16.5
2015,"MN",0.0369012565061144,56,354,"Overall","All Ages","Hispanic","All Grades",16.8,12.3,21.3
2015,"MN",0.0369012565061144,56,6580,"Overall","45 to 64 Years","All Races","All Grades",17.2,16,18.4
2015,"MN",0.0369012565061144,56,9021,"Female","All Ages","All Races","All Grades",14.8,13.8,15.8
2015,"MN",0.0369012565061144,56,579,"Overall","Age 20 and Older","All Races","< 12th Grade",36.8,31.8,41.8
2015,"MO",0.0502306327809094,26,408,"Overall","18 to 24 Years","All Races","All Grades",18,13.2,22.8
2015,"MO",0.0502306327809094,26,2985,"Male","All Ages","All Races","All Grades",23.6,21.3,25.9
2015,"MO",0.0502306327809094,26,137,"Overall","All Ages","Hispanic","All Grades",21.8,10.6,33
2015,"MO",0.0502306327809094,26,4146,"Female","All Ages","All Races","All Grades",21,19,23
2015,"MO",0.0502306327809094,26,3880,"Overall","Age 25 and Older","All Races","> 12th Grade",16,14.3,17.7
2015,"MO",0.0502306327809094,26,1363,"Overall","25 to 44 Years","All Races","All Grades",29.6,26.3,32.9
2015,"MO",0.0502306327809094,26,641,"Overall","Age 20 and Older","All Races","< 12th Grade",43.8,37.6,50
2015,"MO",0.0502306327809094,26,5984,"Overall","All Ages","White","All Grades",21.7,20.1,23.3
2015,"MO",0.0502306327809094,26,7131,"Overall","All Ages","All Races","All Grades",22.3,20.8,23.8
2015,"MO",0.0502306327809094,26,2731,"Overall","65 Years and Older","All Races","All Grades",11,9.3,12.7
2015,"MO",0.0502306327809094,26,979,"Female","18 to 44 Years","All Races","All Grades",24.4,20.7,28.1
2015,"MO",0.0502306327809094,26,2629,"Overall","45 to 64 Years","All Races","All Grades",23.7,21.4,26
2015,"MO",0.0502306327809094,26,624,"Overall","Age 25 and Older","All Races","< 12th Grade",44.3,38,50.6
2015,"MO",0.0502306327809094,26,56,"Overall","All Ages","Asian/Pacific Islander","All Grades",8.1,0,17.1
2015,"MO",0.0502306327809094,26,68,"Overall","All Ages","American Indian/Alaska Native","All Grades",41.9,26.4,57.4
2015,"MO",0.0502306327809094,26,621,"Overall","All Ages","African American","All Grades",25.8,20.5,31.1
2015,"MO",0.0502306327809094,26,4070,"Overall","Age 20 and Older","All Races","> 12th Grade",15.8,14.2,17.4
2015,"MO",0.0502306327809094,26,2194,"Overall","Age 25 and Older","All Races","12th Grade",27.5,24.7,30.3
2015,"MO",0.0502306327809094,26,2280,"Overall","Age 20 and Older","All Races","12th Grade",26.8,24,29.6
2015,"MS",0.0640006386074564,32.9,783,"Overall","Age 20 and Older","All Races","< 12th Grade",35,29.9,40.1
2015,"MS",0.0640006386074564,32.9,3195,"Overall","Age 20 and Older","All Races","> 12th Grade",17,15.1,18.9
2015,"MS",0.0640006386074564,32.9,3804,"Female","All Ages","All Races","All Grades",18.4,16.5,20.3
2015,"MS",0.0640006386074564,32.9,1072,"Overall","25 to 44 Years","All Races","All Grades",26.5,23.2,29.8
2015,"MS",0.0640006386074564,32.9,230,"Overall","18 to 24 Years","All Races","All Grades",20.3,14.3,26.3
2015,"MS",0.0640006386074564,32.9,2210,"Overall","45 to 64 Years","All Races","All Grades",26.5,23.9,29.1
2015,"MS",0.0640006386074564,32.9,1812,"Overall","Age 20 and Older","All Races","12th Grade",24.9,21.8,28
2015,"MS",0.0640006386074564,32.9,3673,"Overall","All Ages","White","All Grades",22.5,20.4,24.6
2015,"MS",0.0640006386074564,32.9,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2015,"MS",0.0640006386074564,32.9,NA,"Overall","All Ages","Hispanic","All Grades",NA,NA,NA
2015,"MS",0.0640006386074564,32.9,2051,"Male","All Ages","All Races","All Grades",27,24.2,29.8
2015,"MS",0.0640006386074564,32.9,1761,"Overall","Age 25 and Older","All Races","12th Grade",23.6,20.7,26.5
2015,"MS",0.0640006386074564,32.9,2031,"Overall","All Ages","African American","All Grades",22.1,19.2,25
2015,"MS",0.0640006386074564,32.9,3078,"Overall","Age 25 and Older","All Races","> 12th Grade",18.1,16.1,20.1
2015,"MS",0.0640006386074564,32.9,2343,"Overall","65 Years and Older","All Races","All Grades",10.7,8.8,12.6
2015,"MS",0.0640006386074564,32.9,770,"Overall","Age 25 and Older","All Races","< 12th Grade",35,30,40
2015,"MS",0.0640006386074564,32.9,766,"Female","18 to 44 Years","All Races","All Grades",19.3,15.8,22.8
2015,"MS",0.0640006386074564,32.9,5855,"Overall","All Ages","All Races","All Grades",22.5,20.8,24.2
2015,"MS",0.0640006386074564,32.9,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
2015,"MT",0.0417084485353644,43.1,2620,"Male","All Ages","All Races","All Grades",19.3,17,21.6
2015,"MT",0.0417084485353644,43.1,2292,"Overall","45 to 64 Years","All Races","All Grades",19.2,16.9,21.5
2015,"MT",0.0417084485353644,43.1,111,"Overall","All Ages","Hispanic","All Grades",29,17.3,40.7
2015,"MT",0.0417084485353644,43.1,5898,"Overall","All Ages","All Races","All Grades",18.9,17.3,20.5
2015,"MT",0.0417084485353644,43.1,2258,"Overall","65 Years and Older","All Races","All Grades",8.4,6.9,9.9
2015,"MT",0.0417084485353644,43.1,300,"Overall","18 to 24 Years","All Races","All Grades",21.3,15.6,27
2015,"MT",0.0417084485353644,43.1,5081,"Overall","All Ages","White","All Grades",17.4,15.8,19
2015,"MT",0.0417084485353644,43.1,316,"Overall","Age 20 and Older","All Races","< 12th Grade",37.1,29.5,44.7
2015,"MT",0.0417084485353644,43.1,1048,"Overall","25 to 44 Years","All Races","All Grades",25.3,21.8,28.8
2015,"MT",0.0417084485353644,43.1,1715,"Overall","Age 20 and Older","All Races","12th Grade",26.1,22.9,29.3
2015,"MT",0.0417084485353644,43.1,686,"Female","18 to 44 Years","All Races","All Grades",21.9,17.7,26.1
2015,"MT",0.0417084485353644,43.1,3278,"Female","All Ages","All Races","All Grades",18.5,16.3,20.7
2015,"MT",0.0417084485353644,43.1,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2015,"MT",0.0417084485353644,43.1,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2015,"MT",0.0417084485353644,43.1,3638,"Overall","Age 25 and Older","All Races","> 12th Grade",13,11.3,14.7
2015,"MT",0.0417084485353644,43.1,305,"Overall","Age 25 and Older","All Races","< 12th Grade",37.7,29.8,45.6
2015,"MT",0.0417084485353644,43.1,460,"Overall","All Ages","American Indian/Alaska Native","All Grades",37.1,29.7,44.5
2015,"MT",0.0417084485353644,43.1,3775,"Overall","Age 20 and Older","All Races","> 12th Grade",12.9,11.2,14.6
2015,"MT",0.0417084485353644,43.1,1641,"Overall","Age 25 and Older","All Races","12th Grade",26,22.8,29.2
2015,"NC",0.0573379698042495,30.8,433,"Overall","18 to 24 Years","All Races","All Grades",22.9,18.3,27.5
2015,"NC",0.0573379698042495,30.8,3720,"Female","All Ages","All Races","All Grades",16.3,14.7,17.9
2015,"NC",0.0573379698042495,30.8,4383,"Overall","All Ages","White","All Grades",19.5,18,21
2015,"NC",0.0573379698042495,30.8,1141,"Female","18 to 44 Years","All Races","All Grades",17.8,15.1,20.5
2015,"NC",0.0573379698042495,30.8,2779,"Male","All Ages","All Races","All Grades",21.9,20,23.8
2015,"NC",0.0573379698042495,30.8,82,"Overall","All Ages","Asian/Pacific Islander","All Grades",5.2,0.3,10.1
2015,"NC",0.0573379698042495,30.8,1624,"Overall","Age 25 and Older","All Races","12th Grade",24.5,22,27
2015,"NC",0.0573379698042495,30.8,1862,"Overall","65 Years and Older","All Races","All Grades",9.1,7.4,10.8
2015,"NC",0.0573379698042495,30.8,3754,"Overall","Age 25 and Older","All Races","> 12th Grade",13.6,12.2,15
2015,"NC",0.0573379698042495,30.8,479,"Overall","All Ages","Hispanic","All Grades",8.6,5.7,11.5
2015,"NC",0.0573379698042495,30.8,6499,"Overall","All Ages","All Races","All Grades",19,17.8,20.2
2015,"NC",0.0573379698042495,30.8,3948,"Overall","Age 20 and Older","All Races","> 12th Grade",13.9,12.5,15.3
2015,"NC",0.0573379698042495,30.8,1695,"Overall","25 to 44 Years","All Races","All Grades",21.8,19.4,24.2
2015,"NC",0.0573379698042495,30.8,90,"Overall","All Ages","American Indian/Alaska Native","All Grades",30.2,18.1,42.3
2015,"NC",0.0573379698042495,30.8,683,"Overall","Age 20 and Older","All Races","< 12th Grade",27.6,23.3,31.9
2015,"NC",0.0573379698042495,30.8,1251,"Overall","All Ages","African American","All Grades",21.6,18.7,24.5
2015,"NC",0.0573379698042495,30.8,2509,"Overall","45 to 64 Years","All Races","All Grades",20.6,18.7,22.5
2015,"NC",0.0573379698042495,30.8,1728,"Overall","Age 20 and Older","All Races","12th Grade",25.8,23.3,28.3
2015,"NC",0.0573379698042495,30.8,661,"Overall","Age 25 and Older","All Races","< 12th Grade",26.8,22.5,31.1
2015,"ND",0.0279225605283353,30.8,276,"Overall","Age 20 and Older","All Races","< 12th Grade",31.8,24.1,39.5
2015,"ND",0.0279225605283353,30.8,257,"Overall","18 to 24 Years","All Races","All Grades",20.6,15,26.2
2015,"ND",0.0279225605283353,30.8,982,"Overall","25 to 44 Years","All Races","All Grades",22.8,19.7,25.9
2015,"ND",0.0279225605283353,30.8,4441,"Overall","All Ages","White","All Grades",17.3,15.7,18.9
2015,"ND",0.0279225605283353,30.8,1762,"Overall","65 Years and Older","All Races","All Grades",8.2,6.7,9.7
2015,"ND",0.0279225605283353,30.8,2983,"Overall","Age 25 and Older","All Races","> 12th Grade",13.7,12,15.4
2015,"ND",0.0279225605283353,30.8,1375,"Overall","Age 20 and Older","All Races","12th Grade",28.8,25.4,32.2
2015,"ND",0.0279225605283353,30.8,4823,"Overall","All Ages","All Races","All Grades",18.7,17.1,20.3
2015,"ND",0.0279225605283353,30.8,267,"Overall","Age 25 and Older","All Races","< 12th Grade",28.4,21,35.8
2015,"ND",0.0279225605283353,30.8,1303,"Overall","Age 25 and Older","All Races","12th Grade",27.6,24.3,30.9
2015,"ND",0.0279225605283353,30.8,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2015,"ND",0.0279225605283353,30.8,NA,"Overall","All Ages","Hispanic","All Grades",NA,NA,NA
2015,"ND",0.0279225605283353,30.8,3097,"Overall","Age 20 and Older","All Races","> 12th Grade",13.5,11.8,15.2
2015,"ND",0.0279225605283353,30.8,163,"Overall","All Ages","American Indian/Alaska Native","All Grades",42.1,31.7,52.5
2015,"ND",0.0279225605283353,30.8,1822,"Overall","45 to 64 Years","All Races","All Grades",20.1,17.8,22.4
2015,"ND",0.0279225605283353,30.8,2174,"Male","All Ages","All Races","All Grades",21.9,19.5,24.3
2015,"ND",0.0279225605283353,30.8,2649,"Female","All Ages","All Races","All Grades",15.4,13.4,17.4
2015,"ND",0.0279225605283353,30.8,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2015,"ND",0.0279225605283353,30.8,586,"Female","18 to 44 Years","All Races","All Grades",19.2,15.4,23
2015,"NE",0.0300507414647416,31.5,17079,"Overall","All Ages","All Races","All Grades",17.1,16.2,18
2015,"NE",0.0300507414647416,31.5,6512,"Overall","45 to 64 Years","All Races","All Grades",17.7,16.3,19.1
2015,"NE",0.0300507414647416,31.5,15476,"Overall","All Ages","White","All Grades",16.7,15.7,17.7
2015,"NE",0.0300507414647416,31.5,179,"Overall","All Ages","American Indian/Alaska Native","All Grades",30.8,19.4,42.2
2015,"NE",0.0300507414647416,31.5,87,"Overall","All Ages","Asian/Pacific Islander","All Grades",18.2,3.7,32.7
2015,"NE",0.0300507414647416,31.5,3659,"Overall","25 to 44 Years","All Races","All Grades",21.3,19.3,23.3
2015,"NE",0.0300507414647416,31.5,7355,"Male","All Ages","All Races","All Grades",18.4,16.9,19.9
2015,"NE",0.0300507414647416,31.5,10393,"Overall","Age 20 and Older","All Races","> 12th Grade",13.9,12.8,15
2015,"NE",0.0300507414647416,31.5,2457,"Female","18 to 44 Years","All Races","All Grades",18.8,16.6,21
2015,"NE",0.0300507414647416,31.5,1029,"Overall","18 to 24 Years","All Races","All Grades",17.4,14.1,20.7
2015,"NE",0.0300507414647416,31.5,751,"Overall","All Ages","Hispanic","All Grades",15.2,11.8,18.6
2015,"NE",0.0300507414647416,31.5,9907,"Overall","Age 25 and Older","All Races","> 12th Grade",13.6,12.5,14.7
2015,"NE",0.0300507414647416,31.5,275,"Overall","All Ages","African American","All Grades",21.9,15.2,28.6
2015,"NE",0.0300507414647416,31.5,5386,"Overall","Age 20 and Older","All Races","12th Grade",23.1,21.2,25
2015,"NE",0.0300507414647416,31.5,5879,"Overall","65 Years and Older","All Races","All Grades",8.8,7.7,9.9
2015,"NE",0.0300507414647416,31.5,952,"Overall","Age 20 and Older","All Races","< 12th Grade",24.9,20.5,29.3
2015,"NE",0.0300507414647416,31.5,9724,"Female","All Ages","All Races","All Grades",15.8,14.6,17
2015,"NE",0.0300507414647416,31.5,923,"Overall","Age 25 and Older","All Races","< 12th Grade",24.4,20.2,28.6
2015,"NE",0.0300507414647416,31.5,5182,"Overall","Age 25 and Older","All Races","12th Grade",22.4,20.5,24.3
2015,"NH",0.033669143884313,44,2800,"Male","All Ages","All Races","All Grades",16.5,14.5,18.5
2015,"NH",0.033669143884313,44,3966,"Female","All Ages","All Races","All Grades",15.4,13.7,17.1
2015,"NH",0.033669143884313,44,697,"Female","18 to 44 Years","All Races","All Grades",18,14.4,21.6
2015,"NH",0.033669143884313,44,6766,"Overall","All Ages","All Races","All Grades",15.9,14.6,17.2
2015,"NH",0.033669143884313,44,204,"Overall","18 to 24 Years","All Races","All Grades",14.7,9.2,20.2
2015,"NH",0.033669143884313,44,323,"Overall","Age 25 and Older","All Races","< 12th Grade",33.1,25.5,40.7
2015,"NH",0.033669143884313,44,1047,"Overall","25 to 44 Years","All Races","All Grades",19.9,16.9,22.9
2015,"NH",0.033669143884313,44,NA,"Overall","All Ages","African American","All Grades",NA,NA,NA
2015,"NH",0.033669143884313,44,6316,"Overall","All Ages","White","All Grades",15.9,14.5,17.3
2015,"NH",0.033669143884313,44,71,"Overall","All Ages","Asian/Pacific Islander","All Grades",12.2,4.3,20.1
2015,"NH",0.033669143884313,44,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
2015,"NH",0.033669143884313,44,4445,"Overall","Age 25 and Older","All Races","> 12th Grade",10.9,9.6,12.2
2015,"NH",0.033669143884313,44,67,"Overall","All Ages","Hispanic","All Grades",6.9,0.9,12.9
2015,"NH",0.033669143884313,44,2850,"Overall","45 to 64 Years","All Races","All Grades",18.1,16.2,20
2015,"NH",0.033669143884313,44,1811,"Overall","Age 20 and Older","All Races","12th Grade",24.7,21.8,27.6
2015,"NH",0.033669143884313,44,2665,"Overall","65 Years and Older","All Races","All Grades",6.7,5.5,7.9
2015,"NH",0.033669143884313,44,4548,"Overall","Age 20 and Older","All Races","> 12th Grade",10.6,9.3,11.9
2015,"NH",0.033669143884313,44,1769,"Overall","Age 25 and Older","All Races","12th Grade",22.8,20.1,25.5
2015,"NH",0.033669143884313,44,324,"Overall","Age 20 and Older","All Races","< 12th Grade",34,26.3,41.7
2015,"NJ",0.0578847522146328,50.3,563,"Overall","18 to 24 Years","All Races","All Grades",11.7,8,15.4
2015,"NJ",0.0578847522146328,50.3,10959,"Overall","All Ages","All Races","All Grades",13.5,12.5,14.5
2015,"NJ",0.0578847522146328,50.3,4632,"Overall","45 to 64 Years","All Races","All Grades",14.3,12.7,15.9
2015,"NJ",0.0578847522146328,50.3,702,"Overall","Age 20 and Older","All Races","< 12th Grade",15.5,11.6,19.4
2015,"NJ",0.0578847522146328,50.3,2406,"Overall","25 to 44 Years","All Races","All Grades",17.1,14.9,19.3
2015,"NJ",0.0578847522146328,50.3,395,"Overall","All Ages","Asian/Pacific Islander","All Grades",9,4.6,13.4
2015,"NJ",0.0578847522146328,50.3,3358,"Overall","65 Years and Older","All Races","All Grades",7.5,6,9
2015,"NJ",0.0578847522146328,50.3,7286,"Overall","Age 20 and Older","All Races","> 12th Grade",10.8,9.6,12
2015,"NJ",0.0578847522146328,50.3,54,"Overall","All Ages","American Indian/Alaska Native","All Grades",8,0,16.4
2015,"NJ",0.0578847522146328,50.3,2670,"Overall","Age 25 and Older","All Races","12th Grade",19.3,16.9,21.7
2015,"NJ",0.0578847522146328,50.3,1186,"Overall","All Ages","Hispanic","All Grades",11,8.6,13.4
2015,"NJ",0.0578847522146328,50.3,4481,"Male","All Ages","All Races","All Grades",15.7,14,17.4
2015,"NJ",0.0578847522146328,50.3,2786,"Overall","Age 20 and Older","All Races","12th Grade",19.6,17.2,22
2015,"NJ",0.0578847522146328,50.3,1302,"Overall","All Ages","African American","All Grades",18.3,14.9,21.7
2015,"NJ",0.0578847522146328,50.3,7649,"Overall","All Ages","White","All Grades",14,12.7,15.3
2015,"NJ",0.0578847522146328,50.3,6478,"Female","All Ages","All Races","All Grades",11.5,10.2,12.8
2015,"NJ",0.0578847522146328,50.3,686,"Overall","Age 25 and Older","All Races","< 12th Grade",15,11.1,18.9
2015,"NJ",0.0578847522146328,50.3,1652,"Female","18 to 44 Years","All Races","All Grades",11.6,9.3,13.9
2015,"NJ",0.0578847522146328,50.3,6999,"Overall","Age 25 and Older","All Races","> 12th Grade",10.9,9.7,12.1
2015,"NM",0.0650806818485911,41.5,NA,"Overall","All Ages","Asian/Pacific Islander","All Grades",NA,NA,NA
2015,"NM",0.0650806818485911,41.5,2571,"Overall","45 to 64 Years","All Races","All Grades",18.7,16.4,21
2015,"NM",0.0650806818485911,41.5,2037,"Overall","All Ages","Hispanic","All Grades",18.1,15.7,20.5
2015,"NM",0.0650806818485911,41.5,3518,"Overall","All Ages","White","All Grades",16.6,14.5,18.7
2015,"NM",0.0650806818485911,41.5,71,"Overall","All Ages","African American","All Grades",35.1,18.9,51.3
2015,"NM",0.0650806818485911,41.5,1611,"Overall","Age 25 and Older","All Races","12th Grade",21.1,17.9,24.3
2015,"NM",0.0650806818485911,41.5,305,"Overall","18 to 24 Years","All Races","All Grades",16.4,10.9,21.9
2015,"NM",0.0650806818485911,41.5,1684,"Overall","Age 20 and Older","All Races","12th Grade",22.2,18.9,25.5
2015,"NM",0.0650806818485911,41.5,552,"Overall","All Ages","American Indian/Alaska Native","All Grades",12.6,7.9,17.3
2015,"NM",0.0650806818485911,41.5,731,"Overall","Age 25 and Older","All Races","< 12th Grade",24.5,20,29
2015,"NM",0.0650806818485911,41.5,746,"Overall","Age 20 and Older","All Races","< 12th Grade",24.4,20,28.8
2015,"NM",0.0650806818485911,41.5,3735,"Female","All Ages","All Races","All Grades",16,14,18
2015,"NM",0.0650806818485911,41.5,1251,"Overall","25 to 44 Years","All Races","All Grades",21,17.9,24.1
2015,"NM",0.0650806818485911,41.5,2712,"Male","All Ages","All Races","All Grades",19.1,16.8,21.4
2015,"NM",0.0650806818485911,41.5,6447,"Overall","All Ages","All Races","All Grades",17.5,16,19
2015,"NM",0.0650806818485911,41.5,3912,"Overall","Age 20 and Older","All Races","> 12th Grade",14.4,12.5,16.3
2015,"NM",0.0650806818485911,41.5,3783,"Overall","Age 25 and Older","All Races","> 12th Grade",14,12.2,15.8
2015,"NM",0.0650806818485911,41.5,842,"Female","18 to 44 Years","All Races","All Grades",18.9,15.1,22.7
2015,"NM",0.0650806818485911,41.5,2320,"Overall","65 Years and Older","All Races","All Grades",10.8,8.6,13
2015,"NV",0.0676279584700339,44,158,"Overall","18 to 24 Years","All Races","All Grades",13.8,7.1,20.5
2015,"NV",0.0676279584700339,44,95,"Overall","All Ages","Asian/Pacific Islander","All Grades",17.2,5.2,29.2
2015,"NV",0.0676279584700339,44,1756,"Overall","Age 25 and Older","All Races","> 12th Grade",16.2,13,19.4
2015,"NV",0.0676279584700339,44,370,"Overall","All Ages","Hispanic","All Grades",14.3,9.2,19.4
2015,"NV",0.0676279584700339,44,609,"Overall","25 to 44 Years","All Races","All Grades",23.2,18.4,28
2015,"NV",0.0676279584700339,44,719,"Overall","Age 25 and Older","All Races","12th Grade",20.8,16.3,25.3
2015,"NV",0.0676279584700339,44,NA,"Overall","All Ages","American Indian/Alaska Native","All Grades",NA,NA,NA
